Age,Gender,University,Department,Year,Current CGPA,Stress value,Anxiety value,Depression value
18-22,Male,Dhaka University (DU),Other,2,3.40 - 3.79,0.7499999999999999,0.5333333333333333,0.4363636363636364
18-22,Male,Rajshahi University of Engineering and Technology (RUET),Engineering - Civil Engineering ,3,3.00 - 3.39,0.6630434782608694,0.6000000000000001,0.4757575757575758
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.11956521739130432,0.31666666666666665,0.15151515151515152
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.032608695652173905,0.8000000000000002,0.8636363636363639
18-22,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,0,3.00 - 3.39,0.467391304347826,0.35000000000000003,0.24848484848484848
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.8152173913043476,0.5333333333333334,0.5606060606060608
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,4,3.80 - 4.00,0.43478260869565216,0.3333333333333333,0.3333333333333333
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5326086956521737,0.5333333333333334,0.49393939393939396
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.902173913043478,0.9499999999999998,0.7181818181818183
18-22,Female,Rajshahi University of Engineering and Technology (RUET),Engineering - CS ,3,3.40 - 3.79,0.4456521739130433,0.5166666666666667,0.7121212121212122
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,Below 2.50,0.5434782608695652,0.5833333333333334,0.6242424242424243
23-26,Male,North South University (NSU),Engineering - CS ,4,2.50 - 2.99,0.510869565217391,0.3333333333333333,0.3757575757575758
23-26,Female,Dhaka University (DU),Biological Sciences,3,3.00 - 3.39,0.652173913043478,0.5833333333333334,0.6727272727272728
18-22,Female,North South University (NSU),Engineering - CS ,1,3.00 - 3.39,0.6630434782608693,0.55,0.4393939393939394
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,2,3.40 - 3.79,0.7391304347826085,0.8000000000000002,0.6363636363636365
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.7173913043478258,0.55,0.5818181818181819
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.40 - 3.79,0.5217391304347825,0.5833333333333334,0.7696969696969698
23-26,Female,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,2.50 - 2.99,0.467391304347826,0.5333333333333333,0.5454545454545454
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.5434782608695651,0.6,0.5151515151515151
18-22,Male,United International University (UIU),Engineering - CS ,1,3.40 - 3.79,0.2065217391304347,0.03333333333333333,0.2575757575757576
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.5652173913043478,0.43333333333333335,0.2787878787878788
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Below 2.50,0.826086956521739,0.5,0.6393939393939395
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.6630434782608694,1.0,1.0
18-22,Male,East West University (EWU),Engineering - CS ,3,3.40 - 3.79,0.7608695652173911,0.6666666666666666,0.6666666666666666
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.41304347826086935,0.2333333333333333,0.25151515151515147
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.8043478260869563,0.7166666666666668,0.4909090909090909
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.26086956521739124,0.3333333333333333,0.3333333333333333
18-22,Female,Islamic University of Technology (IUT),Engineering - Civil Engineering ,1,Other,0.8586956521739129,0.8000000000000002,0.8636363636363639
18-22,Male,Dhaka University (DU),Other,2,3.00 - 3.39,0.8152173913043478,0.5833333333333334,0.5060606060606062
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.6086956521739129,0.6000000000000001,0.5151515151515151
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.80 - 4.00,0.5,0.43333333333333335,0.1272727272727273
18-22,Male,North South University (NSU),Engineering - CS ,3,3.00 - 3.39,0.7065217391304346,0.8333333333333334,0.8090909090909092
18-22,Female,Rajshahi University (RU),Biological Sciences,2,3.80 - 4.00,0.7391304347826085,0.9666666666666668,0.6696969696969699
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,2.50 - 2.99,0.42391304347826075,0.6166666666666666,0.3606060606060606
18-22,Female,North South University (NSU),Engineering - CS ,1,3.00 - 3.39,0.5543478260869564,0.4000000000000001,0.27272727272727276
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.5326086956521738,0.6,0.6666666666666666
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.760869565217391,0.8833333333333332,0.4333333333333334
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.684782608695652,0.6333333333333334,0.5727272727272728
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,1,2.50 - 2.99,0.42391304347826075,0.7666666666666667,0.6333333333333334
23-26,Female,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.5108695652173912,0.5833333333333334,0.6515151515151516
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - EEE,3,2.50 - 2.99,0.6413043478260867,0.5833333333333334,0.46060606060606063
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.6304347826086956,0.6833333333333335,0.7242424242424245
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.5217391304347825,0.5333333333333334,0.3787878787878788
23-26,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,3,3.00 - 3.39,0.8152173913043476,0.5833333333333334,0.5575757575757576
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.3804347826086956,0.8833333333333333,0.4242424242424243
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.7499999999999999,0.3,0.25757575757575757
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.8260869565217388,1.0,0.9545454545454547
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.5869565217391304,0.6666666666666666,0.37878787878787873
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.7499999999999997,0.6666666666666666,0.8454545454545455
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.4239130434782608,0.6500000000000001,0.43030303030303046
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,1,Below 2.50,0.25,0.0,0.0
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.8043478260869563,0.9499999999999998,0.9090909090909092
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.33695652173913043,0.25000000000000006,0.18181818181818185
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.5,0.3333333333333333,0.3333333333333333
27-30,Male,Dhaka University of Engineering and Technology (DUET),Engineering - EEE,4,3.00 - 3.39,0.4999999999999999,0.4833333333333334,0.6060606060606062
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,2,2.50 - 2.99,0.8043478260869562,1.0,0.8787878787878788
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.6413043478260867,0.8333333333333334,0.6121212121212123
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.36956521739130427,0.21666666666666665,0.3333333333333333
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.8152173913043476,0.7833333333333332,0.893939393939394
23-26,Male,North South University (NSU),Engineering - CS ,4,2.50 - 2.99,0.5652173913043478,0.16666666666666666,0.2181818181818182
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.902173913043478,1.0,0.7575757575757578
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.7282608695652173,0.6833333333333335,0.4121212121212121
23-26,Female,Islamic University of Technology (IUT),Engineering - CS ,0,3.00 - 3.39,0.760869565217391,0.9166666666666666,0.8030303030303032
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.6739130434782606,0.6666666666666666,0.6818181818181819
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.22826086956521738,0.16666666666666666,0.45151515151515154
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.6413043478260868,0.6833333333333335,0.8484848484848485
23-26,Female,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.24999999999999992,0.46666666666666673,0.3333333333333333
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.5652173913043477,0.4000000000000001,0.42121212121212126
18-22,Male,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.4782608695652174,0.46666666666666673,0.41818181818181827
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.6739130434782606,0.3166666666666667,0.3606060606060606
23-26,Female,Dhaka University (DU),Other,3,3.40 - 3.79,0.5108695652173912,0.55,0.309090909090909
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.6195652173913043,0.7166666666666667,0.8333333333333335
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,4,3.00 - 3.39,0.7499999999999998,0.8833333333333334,0.5363636363636364
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.48913043478260865,0.3333333333333333,0.3333333333333333
18-22,Female,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,1,Other,0.6630434782608694,0.3333333333333334,0.3878787878787878
18-22,Male,Rajshahi University of Engineering and Technology (RUET),Engineering - CS ,1,3.40 - 3.79,0.6086956521739129,0.7833333333333335,0.8484848484848485
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,3,3.80 - 4.00,0.5543478260869564,0.4666666666666666,0.6787878787878789
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.5434782608695652,0.55,0.4393939393939394
18-22,Female,Islamic University of Technology (IUT),Engineering - Civil Engineering ,1,Other,0.7065217391304345,0.85,0.47878787878787893
23-26,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,3,3.00 - 3.39,0.48913043478260865,0.5833333333333334,0.7121212121212122
18-22,Male,North South University (NSU),Engineering - CS ,1,Below 2.50,0.2065217391304347,0.5333333333333333,0.7121212121212122
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.33695652173913027,0.35000000000000003,0.38787878787878793
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.4130434782608695,0.3333333333333333,0.13636363636363635
18-22,Male,BRAC University,Business and Entrepreneurship Studies,2,3.00 - 3.39,0.5652173913043477,0.5833333333333334,0.6848484848484849
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.80 - 4.00,0.8478260869565215,0.5,0.7303030303030306
23-26,Male,American International University Bangladesh (AIUB),Engineering - EEE,4,3.00 - 3.39,0.902173913043478,0.8166666666666668,0.8484848484848486
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.2826086956521739,0.4833333333333334,0.393939393939394
23-26,Female,Dhaka University (DU),Other,3,3.00 - 3.39,0.4782608695652174,0.4666666666666666,0.25757575757575757
23-26,Male,BRAC University,Business and Entrepreneurship Studies,4,3.00 - 3.39,0.5,0.3333333333333333,0.3333333333333333
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,2,3.40 - 3.79,0.8152173913043476,0.9499999999999998,0.9090909090909093
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.28260869565217384,0.15,0.30303030303030304
18-22,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,3,2.50 - 2.99,0.7391304347826083,0.5000000000000001,0.5757575757575758
18-22,Male,East West University (EWU),Engineering - CS ,2,3.00 - 3.39,0.5434782608695652,0.5666666666666668,0.6060606060606062
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.80 - 4.00,0.5108695652173912,0.6666666666666666,0.6000000000000002
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,2,3.00 - 3.39,0.8804347826086956,0.8666666666666666,0.8333333333333334
18-22,Male,Islamic University of Technology (IUT),Engineering - Civil Engineering ,1,Other,0.4782608695652174,0.5666666666666667,0.6454545454545456
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,3.80 - 4.00,0.48913043478260865,0.4666666666666666,0.25757575757575757
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,3,3.00 - 3.39,0.7282608695652172,0.46666666666666673,0.2545454545454546
18-22,Female,Rajshahi University (RU),Liberal Arts and Social Sciences,2,3.40 - 3.79,0.576086956521739,0.65,0.9272727272727275
18-22,Female,Islamic University of Technology (IUT),Engineering - Civil Engineering ,2,3.00 - 3.39,0.48913043478260854,0.3333333333333333,0.28787878787878796
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,1,Other,0.7717391304347824,0.7166666666666668,0.7333333333333334
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.326086956521739,0.4833333333333334,0.8636363636363639
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,3.00 - 3.39,0.2934782608695652,0.6666666666666666,0.37878787878787873
23-26,Male,Dhaka University (DU),Biological Sciences,3,3.00 - 3.39,0.3043478260869565,0.6666666666666666,0.6666666666666666
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.5,0.3333333333333333,0.3333333333333333
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,1,Other,0.8478260869565215,0.5333333333333333,0.5666666666666668
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.7391304347826083,0.9333333333333332,0.9545454545454547
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.467391304347826,0.0,0.0
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,1,Other,0.6739130434782608,0.5666666666666667,0.4484848484848485
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,1.0,1.0,1.0
23-26,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,2.50 - 2.99,0.41304347826086957,0.7666666666666667,0.893939393939394
18-22,Male,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,1,Other,0.4782608695652174,0.0,0.3333333333333333
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - EEE,4,3.40 - 3.79,0.18478260869565213,0.3333333333333333,0.060606060606060615
23-26,Male,Dhaka University (DU),Biological Sciences,4,3.40 - 3.79,0.6195652173913042,0.4833333333333334,0.4787878787878788
23-26,Female,Patuakhali Science and Technology University,Engineering - CS ,3,3.00 - 3.39,0.8043478260869563,1.0,0.8787878787878788
